Delivery_ID,Driver_ID,Timestamp,Order_Value_INR,Distance_Variance_Pct,Flag_Distance_Tampering,Flag_High_Value_Leakage,Flag_GPS_Spoofing,Total_Risk_Score,Risk_Category
DEL-10481,DRV-026,02-09-2026 09:57,6607,2.54,0,0,0,0,Low Risk
DEL-10574,DRV-026,02-09-2026 10:08,21153,3.35,0,0,0,0,Low Risk
DEL-10746,DRV-026,02-09-2026 10:34,7748,2.18,0,0,0,0,Low Risk
DEL-10759,DRV-026,02-09-2026 10:48,1053,3.14,0,0,0,0,Low Risk
DEL-10817,DRV-026,02-09-2026 11:04,22103,2.8,0,0,0,0,Low Risk
DEL-10846,DRV-026,02-09-2026 11:08,6227,3.8,0,0,0,0,Low Risk
DEL-10864,DRV-026,02-09-2026 11:20,15078,2.6,0,0,0,0,Low Risk
DEL-10868,DRV-026,02-09-2026 11:24,3227,3.47,0,0,0,0,Low Risk
DEL-10963,DRV-026,02-09-2026 11:33,3376,3.12,0,0,0,0,Low Risk
DEL-10980,DRV-026,02-09-2026 11:43,24829,3.09,0,0,0,0,Low Risk
DEL-10052,DRV-027,02-09-2026 08:06,19021,4.74,0,0,0,0,Low Risk
DEL-10331,DRV-027,02-09-2026 08:25,7185,2.25,0,0,0,0,Low Risk
DEL-10367,DRV-027,02-09-2026 08:36,15979,0.96,0,0,0,0,Low Risk
DEL-10506,DRV-027,02-09-2026 08:45,9587,3.79,0,0,0,0,Low Risk
DEL-10795,DRV-027,02-09-2026 09:07,24101,3.72,0,0,0,0,Low Risk
DEL-10836,DRV-027,02-09-2026 09:14,17424,3.81,0,0,0,0,Low Risk
DEL-10858,DRV-027,02-09-2026 09:20,22768,3.33,0,0,0,0,Low Risk
DEL-10916,DRV-027,02-09-2026 09:31,23713,3.13,0,0,0,0,Low Risk
DEL-10021,DRV-028,02-09-2026 08:14,13108,3.08,0,0,0,0,Low Risk
DEL-10117,DRV-028,02-09-2026 08:26,17596,3.45,0,0,0,0,Low Risk
DEL-10265,DRV-028,02-09-2026 08:32,1097,1.69,0,0,0,0,Low Risk
DEL-10302,DRV-028,02-09-2026 08:40,15045,1.2,0,0,0,0,Low Risk
DEL-10340,DRV-028,02-09-2026 08:53,9166,3.95,0,0,0,0,Low Risk
DEL-10408,DRV-028,02-09-2026 09:00,2036,4.15,0,0,0,0,Low Risk
DEL-10528,DRV-028,02-09-2026 09:14,5081,3.58,0,0,0,0,Low Risk
DEL-10541,DRV-028,02-09-2026 09:16,8319,1.34,0,0,0,0,Low Risk
DEL-10542,DRV-028,02-09-2026 09:27,20563,2.19,0,0,0,0,Low Risk
DEL-10611,DRV-028,02-09-2026 09:37,5906,1.64,0,0,0,0,Low Risk
DEL-10775,DRV-028,02-09-2026 10:00,10763,3.81,0,0,0,0,Low Risk
DEL-10821,DRV-028,02-09-2026 10:04,9120,1.5,0,0,0,0,Low Risk
DEL-10850,DRV-028,02-09-2026 10:19,23460,4.4,0,0,0,0,Low Risk
DEL-10924,DRV-028,02-09-2026 10:25,11098,3.23,0,0,0,0,Low Risk
DEL-10935,DRV-028,02-09-2026 10:27,4449,3.59,0,0,0,0,Low Risk
DEL-10063,DRV-029,02-09-2026 08:12,14514,1.48,0,0,0,0,Low Risk
DEL-10092,DRV-029,02-09-2026 08:14,24069,4.35,0,0,0,0,Low Risk
DEL-10165,DRV-029,02-09-2026 08:27,11809,2.85,0,0,0,0,Low Risk
DEL-10170,DRV-029,02-09-2026 08:37,15472,2.77,0,0,0,0,Low Risk
DEL-10202,DRV-029,02-09-2026 08:52,12384,3.2,0,0,0,0,Low Risk
DEL-10234,DRV-029,02-09-2026 08:59,7563,2.37,0,0,0,0,Low Risk
DEL-10271,DRV-029,02-09-2026 09:02,8337,4.59,0,0,0,0,Low Risk
DEL-10334,DRV-029,02-09-2026 09:17,3672,4.73,0,0,0,0,Low Risk
DEL-10354,DRV-029,02-09-2026 09:23,5462,2.59,0,0,0,0,Low Risk
DEL-10478,DRV-029,02-09-2026 09:38,10339,1.13,0,0,0,0,Low Risk
DEL-10567,DRV-029,02-09-2026 09:40,13820,4.87,0,0,0,0,Low Risk
DEL-10572,DRV-029,02-09-2026 09:45,18526,2.85,0,0,0,0,Low Risk
DEL-10637,DRV-029,02-09-2026 09:53,11014,3.44,0,0,0,0,Low Risk
DEL-10734,DRV-029,02-09-2026 10:06,22635,4.07,0,0,0,0,Low Risk
DEL-10903,DRV-029,02-09-2026 10:17,18284,1.72,0,0,0,0,Low Risk
DEL-10906,DRV-029,02-09-2026 10:25,9129,2.87,0,0,0,0,Low Risk
DEL-10926,DRV-029,02-09-2026 10:37,13511,4.95,0,0,0,0,Low Risk
DEL-10947,DRV-029,02-09-2026 10:44,8150,1.62,0,0,0,0,Low Risk
DEL-10978,DRV-029,02-09-2026 10:57,16554,4.46,0,0,0,0,Low Risk
DEL-10981,DRV-029,02-09-2026 11:05,1889,4.96,0,0,0,0,Low Risk
DEL-10983,DRV-029,02-09-2026 11:13,10479,1.64,0,0,0,0,Low Risk
DEL-10071,DRV-030,02-09-2026 08:08,7957,3.66,0,0,0,0,Low Risk
DEL-10120,DRV-030,02-09-2026 08:26,22395,1.1,0,0,0,0,Low Risk
DEL-10192,DRV-030,02-09-2026 08:43,5112,4.87,0,0,0,0,Low Risk
DEL-10197,DRV-030,02-09-2026 08:56,10402,1.48,0,0,0,0,Low Risk
DEL-10391,DRV-030,02-09-2026 09:15,18810,3.93,0,0,0,0,Low Risk
DEL-10429,DRV-030,02-09-2026 09:23,20745,3.58,0,0,0,0,Low Risk
DEL-10466,DRV-030,02-09-2026 09:38,7369,4.33,0,0,0,0,Low Risk
DEL-10667,DRV-030,02-09-2026 10:00,23951,2.96,0,0,0,0,Low Risk
DEL-10696,DRV-030,02-09-2026 10:08,13139,4.22,0,0,0,0,Low Risk
DEL-10777,DRV-030,02-09-2026 10:18,10509,1.69,0,0,0,0,Low Risk
DEL-10788,DRV-030,02-09-2026 10:33,1807,1.41,0,0,0,0,Low Risk
DEL-10847,DRV-030,02-09-2026 10:45,775,2.57,0,0,0,0,Low Risk
DEL-10038,DRV-031,02-09-2026 08:04,6739,3.61,0,0,0,0,Low Risk
DEL-10087,DRV-031,02-09-2026 08:06,2886,4.52,0,0,0,0,Low Risk
DEL-10130,DRV-031,02-09-2026 08:09,19819,4.96,0,0,0,0,Low Risk
DEL-10134,DRV-031,02-09-2026 08:21,11664,1.98,0,0,0,0,Low Risk
DEL-10135,DRV-031,02-09-2026 08:23,2641,1.26,0,0,0,0,Low Risk
DEL-10211,DRV-031,02-09-2026 08:27,12363,2.84,0,0,0,0,Low Risk
DEL-10225,DRV-031,02-09-2026 08:40,4046,1.52,0,0,0,0,Low Risk
DEL-10281,DRV-031,02-09-2026 08:49,5047,2.81,0,0,0,0,Low Risk
DEL-10289,DRV-031,02-09-2026 09:01,13177,3.83,0,0,0,0,Low Risk
DEL-10346,DRV-031,02-09-2026 09:09,5380,2.3,0,0,0,0,Low Risk
DEL-10458,DRV-031,02-09-2026 09:16,12333,3.91,0,0,0,0,Low Risk
DEL-10664,DRV-031,02-09-2026 09:32,21287,2.97,0,0,0,0,Low Risk
DEL-10721,DRV-031,02-09-2026 09:54,6306,3.93,0,0,0,0,Low Risk
DEL-10796,DRV-031,02-09-2026 10:09,5783,1,0,0,0,0,Low Risk
DEL-10801,DRV-031,02-09-2026 10:18,6089,3.38,0,0,0,0,Low Risk
DEL-10809,DRV-031,02-09-2026 10:32,12992,2.69,0,0,0,0,Low Risk
DEL-10875,DRV-031,02-09-2026 10:45,3434,2.49,0,0,0,0,Low Risk
DEL-10877,DRV-031,02-09-2026 10:56,23036,2.24,0,0,0,0,Low Risk
DEL-10890,DRV-031,02-09-2026 11:04,8694,1.57,0,0,0,0,Low Risk
DEL-10037,DRV-032,02-09-2026 08:15,4835,1.97,0,0,0,0,Low Risk
DEL-10147,DRV-032,02-09-2026 08:24,20096,3.97,0,0,0,0,Low Risk
DEL-10151,DRV-032,02-09-2026 08:34,15901,2.32,0,0,0,0,Low Risk
DEL-10156,DRV-032,02-09-2026 08:42,2191,3.18,0,0,0,0,Low Risk
DEL-10214,DRV-032,02-09-2026 08:52,15034,2.27,0,0,0,0,Low Risk
DEL-10337,DRV-032,02-09-2026 09:07,13385,4.86,0,0,0,0,Low Risk
DEL-10457,DRV-032,02-09-2026 09:16,5979,2.65,0,0,0,0,Low Risk
DEL-10459,DRV-032,02-09-2026 09:24,6907,1.55,0,0,0,0,Low Risk
DEL-10583,DRV-032,02-09-2026 09:40,19035,2.52,0,0,0,0,Low Risk
DEL-10597,DRV-032,02-09-2026 09:48,6208,1.88,0,0,0,0,Low Risk
DEL-10688,DRV-032,02-09-2026 09:59,23051,1.91,0,0,0,0,Low Risk
DEL-10707,DRV-032,02-09-2026 10:12,11342,2.96,0,0,0,0,Low Risk
DEL-10710,DRV-032,02-09-2026 10:21,1082,2.64,0,0,0,0,Low Risk
DEL-10957,DRV-032,02-09-2026 10:49,17918,1.77,0,0,0,0,Low Risk
DEL-10995,DRV-032,02-09-2026 10:54,18309,1.97,0,0,0,0,Low Risk
DEL-10026,DRV-033,02-09-2026 08:13,5508,3.18,0,0,0,0,Low Risk
DEL-10050,DRV-033,02-09-2026 08:23,6589,3.57,0,0,0,0,Low Risk
DEL-10315,DRV-033,02-09-2026 08:29,7085,4.18,0,0,0,0,Low Risk
DEL-10333,DRV-033,02-09-2026 08:37,10956,1.46,0,0,0,0,Low Risk
DEL-10348,DRV-033,02-09-2026 08:47,17943,2.93,0,0,0,0,Low Risk
DEL-10388,DRV-033,02-09-2026 08:58,18085,2.27,0,0,0,0,Low Risk
DEL-10390,DRV-033,02-09-2026 09:05,2323,3.07,0,0,0,0,Low Risk
DEL-10453,DRV-033,02-09-2026 09:07,1360,3.2,0,0,0,0,Low Risk
DEL-10531,DRV-033,02-09-2026 09:20,13336,4.15,0,0,0,0,Low Risk
DEL-10537,DRV-033,02-09-2026 09:29,14379,1.35,0,0,0,0,Low Risk
DEL-10563,DRV-033,02-09-2026 09:49,13422,2.82,0,0,0,0,Low Risk
DEL-10640,DRV-033,02-09-2026 09:52,17679,1.73,0,0,0,0,Low Risk
DEL-10783,DRV-033,02-09-2026 10:03,13501,3.64,0,0,0,0,Low Risk
DEL-10922,DRV-033,02-09-2026 10:25,5683,4.72,0,0,0,0,Low Risk
DEL-10929,DRV-033,02-09-2026 10:28,19230,1.12,0,0,0,0,Low Risk
DEL-10941,DRV-033,02-09-2026 10:32,23367,2.92,0,0,0,0,Low Risk
DEL-10961,DRV-033,02-09-2026 10:45,2531,4.49,0,0,0,0,Low Risk
DEL-10244,DRV-034,02-09-2026 08:13,10667,2.01,0,0,0,0,Low Risk
DEL-10299,DRV-034,02-09-2026 08:23,3207,1.32,0,0,0,0,Low Risk
DEL-10323,DRV-034,02-09-2026 08:38,3084,3.56,0,0,0,0,Low Risk
DEL-10356,DRV-034,02-09-2026 08:52,11151,3.04,0,0,0,0,Low Risk
DEL-10389,DRV-034,02-09-2026 09:06,22791,1.38,0,0,0,0,Low Risk
DEL-10477,DRV-034,02-09-2026 09:12,16102,3.93,0,0,0,0,Low Risk
DEL-10554,DRV-034,02-09-2026 09:21,13637,4.48,0,0,0,0,Low Risk
DEL-10560,DRV-034,02-09-2026 09:31,14256,4.88,0,0,0,0,Low Risk
DEL-10622,DRV-034,02-09-2026 09:44,18047,3.24,0,0,0,0,Low Risk
DEL-10624,DRV-034,02-09-2026 09:55,22701,1.48,0,0,0,0,Low Risk
DEL-10629,DRV-034,02-09-2026 09:58,905,1.44,0,0,0,0,Low Risk
DEL-10789,DRV-034,02-09-2026 10:03,9461,3.3,0,0,0,0,Low Risk
DEL-10828,DRV-034,02-09-2026 10:12,23556,3.1,0,0,0,0,Low Risk
DEL-10911,DRV-034,02-09-2026 10:24,1934,4.51,0,0,0,0,Low Risk
DEL-10919,DRV-034,02-09-2026 10:37,19178,3.26,0,0,0,0,Low Risk
DEL-10008,DRV-035,02-09-2026 08:12,12903,4.45,0,0,0,0,Low Risk
DEL-10077,DRV-035,02-09-2026 08:27,24812,2.49,0,0,0,0,Low Risk
DEL-10098,DRV-035,02-09-2026 08:39,2540,2.54,0,0,0,0,Low Risk
DEL-10118,DRV-035,02-09-2026 08:49,15732,2.29,0,0,0,0,Low Risk
DEL-10132,DRV-035,02-09-2026 09:14,1991,3.81,0,0,0,0,Low Risk
DEL-10144,DRV-035,02-09-2026 09:20,5382,1.33,0,0,0,0,Low Risk
DEL-10199,DRV-035,02-09-2026 09:33,15364,3.35,0,0,0,0,Low Risk
DEL-10295,DRV-035,02-09-2026 09:40,1699,2.1,0,0,0,0,Low Risk
DEL-10374,DRV-035,02-09-2026 09:50,4897,2.1,0,0,0,0,Low Risk
DEL-10398,DRV-035,02-09-2026 10:04,4672,4.37,0,0,0,0,Low Risk
DEL-10484,DRV-035,02-09-2026 10:06,11181,1.54,0,0,0,0,Low Risk
DEL-10496,DRV-035,02-09-2026 10:15,15485,3.24,0,0,0,0,Low Risk
DEL-10538,DRV-035,02-09-2026 10:24,5503,2.23,0,0,0,0,Low Risk
DEL-10582,DRV-035,02-09-2026 10:34,13033,2.92,0,0,0,0,Low Risk
DEL-10730,DRV-035,02-09-2026 10:43,14340,1.09,0,0,0,0,Low Risk
DEL-10806,DRV-035,02-09-2026 11:07,4350,3.6,0,0,0,0,Low Risk
DEL-10811,DRV-035,02-09-2026 11:14,6693,3.31,0,0,0,0,Low Risk
DEL-10951,DRV-035,02-09-2026 11:29,18405,3.18,0,0,0,0,Low Risk
DEL-10022,DRV-036,02-09-2026 08:06,876,3.75,0,0,0,0,Low Risk
DEL-10043,DRV-036,02-09-2026 08:07,21869,1.84,0,0,0,0,Low Risk
DEL-10058,DRV-036,02-09-2026 08:08,22237,1.98,0,0,0,0,Low Risk
DEL-10093,DRV-036,02-09-2026 08:18,5715,2.85,0,0,0,0,Low Risk
DEL-10193,DRV-036,02-09-2026 08:31,13429,3.14,0,0,0,0,Low Risk
DEL-10196,DRV-036,02-09-2026 08:42,20491,3.6,0,0,0,0,Low Risk
DEL-10222,DRV-036,02-09-2026 08:55,22454,2.4,0,0,0,0,Low Risk
DEL-10254,DRV-036,02-09-2026 09:01,24712,4.65,0,0,0,0,Low Risk
DEL-10275,DRV-036,02-09-2026 09:14,23811,2.13,0,0,0,0,Low Risk
DEL-10283,DRV-036,02-09-2026 09:28,20451,1.43,0,0,0,0,Low Risk
DEL-10314,DRV-036,02-09-2026 09:39,10328,4.16,0,0,0,0,Low Risk
DEL-10317,DRV-036,02-09-2026 09:45,3325,2.59,0,0,0,0,Low Risk
DEL-10368,DRV-036,02-09-2026 09:59,5675,2.91,0,0,0,0,Low Risk
DEL-10412,DRV-036,02-09-2026 10:08,13227,1.81,0,0,0,0,Low Risk
DEL-10422,DRV-036,02-09-2026 10:19,19477,2.19,0,0,0,0,Low Risk
DEL-10610,DRV-036,02-09-2026 10:34,3550,3.81,0,0,0,0,Low Risk
DEL-10705,DRV-036,02-09-2026 10:48,20583,3.57,0,0,0,0,Low Risk
DEL-10708,DRV-036,02-09-2026 10:54,13714,2.8,0,0,0,0,Low Risk
DEL-10711,DRV-036,02-09-2026 11:08,3478,4.55,0,0,0,0,Low Risk
DEL-10712,DRV-036,02-09-2026 11:21,22502,2.43,0,0,0,0,Low Risk
DEL-10726,DRV-036,02-09-2026 11:32,7082,3.76,0,0,0,0,Low Risk
DEL-10735,DRV-036,02-09-2026 11:34,17241,3.81,0,0,0,0,Low Risk
DEL-10741,DRV-036,02-09-2026 11:40,5773,1,0,0,0,0,Low Risk
DEL-10816,DRV-036,02-09-2026 11:52,8815,4.07,0,0,0,0,Low Risk
DEL-10819,DRV-036,02-09-2026 11:56,22931,1.66,0,0,0,0,Low Risk
DEL-10879,DRV-036,02-09-2026 12:06,13991,2.59,0,0,0,0,Low Risk
DEL-10894,DRV-036,02-09-2026 12:09,8800,1.83,0,0,0,0,Low Risk
DEL-10901,DRV-036,02-09-2026 12:24,11880,1.06,0,0,0,0,Low Risk
DEL-10029,DRV-037,02-09-2026 08:06,3306,4.27,0,0,0,0,Low Risk
DEL-10076,DRV-037,02-09-2026 08:12,1954,1.08,0,0,0,0,Low Risk
DEL-10088,DRV-037,02-09-2026 08:16,23318,2.56,0,0,0,0,Low Risk
DEL-10114,DRV-037,02-09-2026 08:27,11877,3.65,0,0,0,0,Low Risk
DEL-10232,DRV-037,02-09-2026 08:39,2223,4.06,0,0,0,0,Low Risk
DEL-10241,DRV-037,02-09-2026 08:54,13752,2.18,0,0,0,0,Low Risk
DEL-10255,DRV-037,02-09-2026 09:00,11035,2.99,0,0,0,0,Low Risk
DEL-10286,DRV-037,02-09-2026 09:02,5204,1.07,0,0,0,0,Low Risk
DEL-10443,DRV-037,02-09-2026 09:15,13251,2.55,0,0,0,0,Low Risk
DEL-10525,DRV-037,02-09-2026 09:29,21799,2.59,0,0,0,0,Low Risk
DEL-10547,DRV-037,02-09-2026 09:44,16757,1.24,0,0,0,0,Low Risk
DEL-10548,DRV-037,02-09-2026 09:57,5654,4.56,0,0,0,0,Low Risk
DEL-10553,DRV-037,02-09-2026 10:01,16950,1.73,0,0,0,0,Low Risk
DEL-10631,DRV-037,02-09-2026 10:13,9874,4.49,0,0,0,0,Low Risk
DEL-10658,DRV-037,02-09-2026 10:22,11744,3.76,0,0,0,0,Low Risk
DEL-10709,DRV-037,02-09-2026 10:29,16833,1.47,0,0,0,0,Low Risk
DEL-10744,DRV-037,02-09-2026 10:43,2888,3.14,0,0,0,0,Low Risk
DEL-10758,DRV-037,02-09-2026 10:47,8975,2.83,0,0,0,0,Low Risk
DEL-10785,DRV-037,02-09-2026 10:53,22107,4.78,0,0,0,0,Low Risk
DEL-10790,DRV-037,02-09-2026 11:07,21919,3.26,0,0,0,0,Low Risk
DEL-10934,DRV-037,02-09-2026 11:20,2332,4.48,0,0,0,0,Low Risk
DEL-10937,DRV-037,02-09-2026 11:25,16962,1.56,0,0,0,0,Low Risk
DEL-10940,DRV-037,02-09-2026 11:34,18461,1.32,0,0,0,0,Low Risk
DEL-10083,DRV-038,02-09-2026 08:14,11059,2.79,0,0,0,0,Low Risk
DEL-10103,DRV-038,02-09-2026 08:24,1388,1.54,0,0,0,0,Low Risk
DEL-10126,DRV-038,02-09-2026 08:39,18636,2.75,0,0,0,0,Low Risk
DEL-10352,DRV-038,02-09-2026 08:41,17678,1.58,0,0,0,0,Low Risk
DEL-10488,DRV-038,02-09-2026 08:48,4889,1.92,0,0,0,0,Low Risk
DEL-10598,DRV-038,02-09-2026 08:55,12898,1.52,0,0,0,0,Low Risk
DEL-10729,DRV-038,02-09-2026 09:06,22361,3.72,0,0,0,0,Low Risk
DEL-10780,DRV-038,02-09-2026 09:21,19834,3.22,0,0,0,0,Low Risk
DEL-10802,DRV-038,02-09-2026 09:25,6459,1.69,0,0,0,0,Low Risk
DEL-10834,DRV-038,02-09-2026 09:40,16293,1.27,0,0,0,0,Low Risk
DEL-10986,DRV-038,02-09-2026 09:49,23310,2.55,0,0,0,0,Low Risk
DEL-10996,DRV-038,02-09-2026 10:03,15368,1.33,0,0,0,0,Low Risk
DEL-10122,DRV-039,02-09-2026 08:08,9552,3.07,0,0,0,0,Low Risk
DEL-10148,DRV-039,02-09-2026 08:22,3492,5.03,0,0,0,0,Low Risk
DEL-10216,DRV-039,02-09-2026 08:30,15367,1.35,0,0,0,0,Low Risk
DEL-10224,DRV-039,02-09-2026 08:35,3894,1.59,0,0,0,0,Low Risk
DEL-10274,DRV-039,02-09-2026 08:47,8692,4.41,0,0,0,0,Low Risk
DEL-10300,DRV-039,02-09-2026 08:56,6413,2.26,0,0,0,0,Low Risk
DEL-10373,DRV-039,02-09-2026 09:09,11478,4.93,0,0,0,0,Low Risk
DEL-10462,DRV-039,02-09-2026 09:30,7081,1.74,0,0,0,0,Low Risk
DEL-10644,DRV-039,02-09-2026 09:41,16051,2.43,0,0,0,0,Low Risk
DEL-10743,DRV-039,02-09-2026 09:54,20992,3.05,0,0,0,0,Low Risk
DEL-10778,DRV-039,02-09-2026 10:09,9695,1.95,0,0,0,0,Low Risk
DEL-10805,DRV-039,02-09-2026 10:16,16093,4.59,0,0,0,0,Low Risk
DEL-10807,DRV-039,02-09-2026 10:18,539,3.11,0,0,0,0,Low Risk
DEL-10825,DRV-039,02-09-2026 10:36,23386,3.74,0,0,0,0,Low Risk
DEL-10927,DRV-039,02-09-2026 11:05,4926,2.29,0,0,0,0,Low Risk
DEL-10009,DRV-040,02-09-2026 08:02,12350,3.82,0,0,0,0,Low Risk
DEL-10055,DRV-040,02-09-2026 08:06,3776,3,0,0,0,0,Low Risk
DEL-10201,DRV-040,02-09-2026 08:23,9666,1.83,0,0,0,0,Low Risk
DEL-10258,DRV-040,02-09-2026 08:32,12717,2.74,0,0,0,0,Low Risk
DEL-10285,DRV-040,02-09-2026 08:38,4132,3.51,0,0,0,0,Low Risk
DEL-10335,DRV-040,02-09-2026 08:47,5733,1.79,0,0,0,0,Low Risk
DEL-10343,DRV-040,02-09-2026 09:00,4393,2.58,0,0,0,0,Low Risk
DEL-10433,DRV-040,02-09-2026 09:24,12114,1.27,0,0,0,0,Low Risk
DEL-10449,DRV-040,02-09-2026 09:29,8575,1.36,0,0,0,0,Low Risk
DEL-10486,DRV-040,02-09-2026 09:37,4243,4.37,0,0,0,0,Low Risk
DEL-10502,DRV-040,02-09-2026 10:02,5938,4.15,0,0,0,0,Low Risk
DEL-10601,DRV-040,02-09-2026 10:10,19031,1.54,0,0,0,0,Low Risk
DEL-10680,DRV-040,02-09-2026 10:19,2071,3.65,0,0,0,0,Low Risk
DEL-10717,DRV-040,02-09-2026 10:25,4456,2.75,0,0,0,0,Low Risk
DEL-10784,DRV-040,02-09-2026 10:29,17347,1.64,0,0,0,0,Low Risk
DEL-10841,DRV-040,02-09-2026 10:39,3995,3.74,0,0,0,0,Low Risk
DEL-10862,DRV-040,02-09-2026 10:54,2837,2.36,0,0,0,0,Low Risk
DEL-10908,DRV-040,02-09-2026 11:02,20822,3.88,0,0,0,0,Low Risk
DEL-10949,DRV-040,02-09-2026 11:04,9926,3.76,0,0,0,0,Low Risk
DEL-10952,DRV-040,02-09-2026 11:10,5131,2.49,0,0,0,0,Low Risk
DEL-10014,DRV-041,02-09-2026 08:17,7696,4.4,0,0,0,0,Low Risk
DEL-10136,DRV-041,02-09-2026 08:29,5471,1.35,0,0,0,0,Low Risk
DEL-10158,DRV-041,02-09-2026 08:36,8341,2.23,0,0,0,0,Low Risk
DEL-10173,DRV-041,02-09-2026 08:46,16489,3.48,0,0,0,0,Low Risk
DEL-10188,DRV-041,02-09-2026 08:58,10623,3.31,0,0,0,0,Low Risk
DEL-10250,DRV-041,02-09-2026 09:00,14910,2.71,0,0,0,0,Low Risk
DEL-10304,DRV-041,02-09-2026 09:03,17312,4.82,0,0,0,0,Low Risk
DEL-10329,DRV-041,02-09-2026 09:13,21534,2.02,0,0,0,0,Low Risk
DEL-10377,DRV-041,02-09-2026 09:25,14514,1.33,0,0,0,0,Low Risk
DEL-10428,DRV-041,02-09-2026 09:32,23672,1.85,0,0,0,0,Low Risk
DEL-10519,DRV-041,02-09-2026 09:47,23419,3.68,0,0,0,0,Low Risk
DEL-10540,DRV-041,02-09-2026 09:55,21793,2.26,0,0,0,0,Low Risk
DEL-10627,DRV-041,02-09-2026 10:06,19998,4.72,0,0,0,0,Low Risk
DEL-10643,DRV-041,02-09-2026 10:18,22820,2.48,0,0,0,0,Low Risk
DEL-10659,DRV-041,02-09-2026 10:33,22515,4.4,0,0,0,0,Low Risk
DEL-10668,DRV-041,02-09-2026 10:39,10769,1.01,0,0,0,0,Low Risk
DEL-10683,DRV-041,02-09-2026 10:46,14291,3.39,0,0,0,0,Low Risk
DEL-10779,DRV-041,02-09-2026 10:58,2970,4.08,0,0,0,0,Low Risk
DEL-10820,DRV-041,02-09-2026 11:12,3484,4.55,0,0,0,0,Low Risk
DEL-10874,DRV-041,02-09-2026 11:21,14753,4.64,0,0,0,0,Low Risk
DEL-10936,DRV-041,02-09-2026 11:33,10487,2.3,0,0,0,0,Low Risk
DEL-10040,DRV-042,02-09-2026 08:11,13693,4.18,0,0,0,0,Low Risk
DEL-10150,DRV-042,02-09-2026 08:19,9614,3.51,0,0,0,0,Low Risk
DEL-10171,DRV-042,02-09-2026 08:28,2951,2.37,0,0,0,0,Low Risk
DEL-10203,DRV-042,02-09-2026 08:42,13546,4.87,0,0,0,0,Low Risk
DEL-10248,DRV-042,02-09-2026 08:54,21076,4.12,0,0,0,0,Low Risk
DEL-10280,DRV-042,02-09-2026 09:07,5285,2.17,0,0,0,0,Low Risk
DEL-10292,DRV-042,02-09-2026 09:12,22935,3.46,0,0,0,0,Low Risk
DEL-10309,DRV-042,02-09-2026 09:25,4217,3.02,0,0,0,0,Low Risk
DEL-10351,DRV-042,02-09-2026 09:48,19455,3.9,0,0,0,0,Low Risk
DEL-10425,DRV-042,02-09-2026 10:17,15600,1.66,0,0,0,0,Low Risk
DEL-10576,DRV-042,02-09-2026 10:36,4720,1.48,0,0,0,0,Low Risk
DEL-10691,DRV-042,02-09-2026 10:49,10200,1.11,0,0,0,0,Low Risk
DEL-10702,DRV-042,02-09-2026 11:00,23587,4.88,0,0,0,0,Low Risk
DEL-10749,DRV-042,02-09-2026 11:10,20853,3.71,0,0,0,0,Low Risk
DEL-10760,DRV-042,02-09-2026 11:12,2572,3.81,0,0,0,0,Low Risk
DEL-10768,DRV-042,02-09-2026 11:24,5167,1.86,0,0,0,0,Low Risk
DEL-10776,DRV-042,02-09-2026 11:26,12279,4.52,0,0,0,0,Low Risk
DEL-10859,DRV-042,02-09-2026 11:41,6219,2.33,0,0,0,0,Low Risk
DEL-10956,DRV-042,02-09-2026 11:44,12974,4.56,0,0,0,0,Low Risk
DEL-10985,DRV-042,02-09-2026 11:46,24179,1.67,0,0,0,0,Low Risk
DEL-10033,DRV-043,02-09-2026 08:08,14855,1.5,0,0,0,0,Low Risk
DEL-10081,DRV-043,02-09-2026 08:21,22694,3.44,0,0,0,0,Low Risk
DEL-10109,DRV-043,02-09-2026 08:36,7642,4.1,0,0,0,0,Low Risk
DEL-10152,DRV-043,02-09-2026 08:45,5769,3.68,0,0,0,0,Low Risk
DEL-10185,DRV-043,02-09-2026 08:52,765,4.69,0,0,0,0,Low Risk
DEL-10261,DRV-043,02-09-2026 09:16,20249,1.35,0,0,0,0,Low Risk
DEL-10262,DRV-043,02-09-2026 09:22,11962,1.63,0,0,0,0,Low Risk
DEL-10485,DRV-043,02-09-2026 09:42,17792,3.39,0,0,0,0,Low Risk
DEL-10652,DRV-043,02-09-2026 09:45,12762,2.17,0,0,0,0,Low Risk
DEL-10660,DRV-043,02-09-2026 09:47,6435,2.89,0,0,0,0,Low Risk
DEL-10703,DRV-043,02-09-2026 09:58,17509,2.73,0,0,0,0,Low Risk
DEL-10763,DRV-043,02-09-2026 10:10,5622,1.26,0,0,0,0,Low Risk
DEL-10774,DRV-043,02-09-2026 10:25,19642,4.26,0,0,0,0,Low Risk
DEL-10842,DRV-043,02-09-2026 10:30,717,4.44,0,0,0,0,Low Risk
DEL-10871,DRV-043,02-09-2026 10:41,11156,4.88,0,0,0,0,Low Risk
DEL-10909,DRV-043,02-09-2026 10:53,13197,4.08,0,0,0,0,Low Risk
DEL-10953,DRV-043,02-09-2026 10:56,8870,2.18,0,0,0,0,Low Risk
DEL-10999,DRV-043,02-09-2026 11:12,20268,4.67,0,0,0,0,Low Risk
DEL-10149,DRV-044,02-09-2026 08:03,19382,2.89,0,0,0,0,Low Risk
DEL-10181,DRV-044,02-09-2026 08:18,2920,4.92,0,0,0,0,Low Risk
