Delivery_ID,Driver_ID,Timestamp,Order_Value_INR,Distance_Variance_Pct,Flag_Distance_Tampering,Flag_High_Value_Leakage,Flag_GPS_Spoofing,Total_Risk_Score,Risk_Category
DEL-10514,DRV-022,"2026-09-02 09:32:00",4779,4.12,0,0,0,0,"Low Risk"
DEL-10634,DRV-022,"2026-09-02 09:39:00",2115,4.67,0,0,0,0,"Low Risk"
DEL-10663,DRV-022,"2026-09-02 09:49:00",19687,4.47,0,0,0,0,"Low Risk"
DEL-10724,DRV-022,"2026-09-02 10:01:00",15338,2.67,0,0,0,0,"Low Risk"
DEL-10832,DRV-022,"2026-09-02 10:04:00",17319,3.79,0,0,0,0,"Low Risk"
DEL-10857,DRV-022,"2026-09-02 10:18:00",12306,2.36,0,0,0,0,"Low Risk"
DEL-10039,DRV-023,"2026-09-02 08:16:00",15803,3.65,0,0,0,0,"Low Risk"
DEL-10067,DRV-023,"2026-09-02 08:25:00",13816,4.68,0,0,0,0,"Low Risk"
DEL-10075,DRV-023,"2026-09-02 08:33:00",10778,2.56,0,0,0,0,"Low Risk"
DEL-10100,DRV-023,"2026-09-02 08:44:00",13279,3,0,0,0,0,"Low Risk"
DEL-10287,DRV-023,"2026-09-02 08:52:00",14150,3.05,0,0,0,0,"Low Risk"
DEL-10303,DRV-023,"2026-09-02 09:08:00",14752,1.26,0,0,0,0,"Low Risk"
DEL-10361,DRV-023,"2026-09-02 09:13:00",24147,1.46,0,0,0,0,"Low Risk"
DEL-10419,DRV-023,"2026-09-02 09:23:00",12284,2.92,0,0,0,0,"Low Risk"
DEL-10715,DRV-023,"2026-09-02 09:36:00",10067,3.82,0,0,0,0,"Low Risk"
DEL-10772,DRV-023,"2026-09-02 09:44:00",21978,2.03,0,0,0,0,"Low Risk"
DEL-10792,DRV-023,"2026-09-02 09:47:00",16297,3.02,0,0,0,0,"Low Risk"
DEL-10930,DRV-023,"2026-09-02 09:54:00",9183,2.02,0,0,0,0,"Low Risk"
DEL-10177,DRV-024,"2026-09-02 08:05:00",8501,3.27,0,0,0,0,"Low Risk"
DEL-10195,DRV-024,"2026-09-02 08:20:00",8161,3.59,0,0,0,0,"Low Risk"
DEL-10243,DRV-024,"2026-09-02 08:33:00",3968,3.37,0,0,0,0,"Low Risk"
DEL-10270,DRV-024,"2026-09-02 08:44:00",8283,4.04,0,0,0,0,"Low Risk"
DEL-10288,DRV-024,"2026-09-02 08:52:00",17737,2.62,0,0,0,0,"Low Risk"
DEL-10297,DRV-024,"2026-09-02 09:06:00",13607,4.62,0,0,0,0,"Low Risk"
DEL-10341,DRV-024,"2026-09-02 09:14:00",2176,2.69,0,0,0,0,"Low Risk"
DEL-10387,DRV-024,"2026-09-02 09:25:00",18986,4.44,0,0,0,0,"Low Risk"
DEL-10518,DRV-024,"2026-09-02 09:39:00",12684,1.22,0,0,0,0,"Low Risk"
DEL-10614,DRV-024,"2026-09-02 09:56:00",3371,1.87,0,0,0,0,"Low Risk"
DEL-10635,DRV-024,"2026-09-02 10:09:00",10430,4.35,0,0,0,0,"Low Risk"
DEL-10642,DRV-024,"2026-09-02 10:18:00",9477,2.99,0,0,0,0,"Low Risk"
DEL-10714,DRV-024,"2026-09-02 10:30:00",4236,1.03,0,0,0,0,"Low Risk"
DEL-10808,DRV-024,"2026-09-02 10:42:00",23360,1.93,0,0,0,0,"Low Risk"
DEL-10843,DRV-024,"2026-09-02 10:58:00",16633,2.97,0,0,0,0,"Low Risk"
DEL-10975,DRV-024,"2026-09-02 11:11:00",13196,1.56,0,0,0,0,"Low Risk"
DEL-10138,DRV-025,"2026-09-02 08:26:00",15007,2.2,0,0,0,0,"Low Risk"
DEL-10298,DRV-025,"2026-09-02 08:38:00",6621,2.42,0,0,0,0,"Low Risk"
DEL-10310,DRV-025,"2026-09-02 08:49:00",4358,3.81,0,0,0,0,"Low Risk"
DEL-10396,DRV-025,"2026-09-02 09:00:00",12869,3.78,0,0,0,0,"Low Risk"
DEL-10436,DRV-025,"2026-09-02 09:09:00",2338,3.83,0,0,0,0,"Low Risk"
DEL-10455,DRV-025,"2026-09-02 09:26:00",24251,3.29,0,0,0,0,"Low Risk"
DEL-10578,DRV-025,"2026-09-02 09:44:00",6162,4.65,0,0,0,0,"Low Risk"
DEL-10581,DRV-025,"2026-09-02 09:53:00",7035,3.6,0,0,0,0,"Low Risk"
DEL-10618,DRV-025,"2026-09-02 09:57:00",15107,2.74,0,0,0,0,"Low Risk"
DEL-10723,DRV-025,"2026-09-02 10:11:00",20455,2.12,0,0,0,0,"Low Risk"
DEL-10804,DRV-025,"2026-09-02 10:14:00",1042,4.27,0,0,0,0,"Low Risk"
DEL-10833,DRV-025,"2026-09-02 10:25:00",8471,3.76,0,0,0,0,"Low Risk"
DEL-10902,DRV-025,"2026-09-02 10:28:00",4914,2.94,0,0,0,0,"Low Risk"
DEL-10913,DRV-025,"2026-09-02 10:40:00",17730,1.19,0,0,0,0,"Low Risk"
DEL-10991,DRV-025,"2026-09-02 10:55:00",6099,1.64,0,0,0,0,"Low Risk"
DEL-10019,DRV-026,"2026-09-02 08:11:00",5032,1.4,0,0,0,0,"Low Risk"
DEL-10072,DRV-026,"2026-09-02 08:40:00",2774,3.59,0,0,0,0,"Low Risk"
DEL-10102,DRV-026,"2026-09-02 08:55:00",15815,4.61,0,0,0,0,"Low Risk"
DEL-10242,DRV-026,"2026-09-02 09:04:00",11142,4.29,0,0,0,0,"Low Risk"
DEL-10345,DRV-026,"2026-09-02 09:16:00",1984,3.81,0,0,0,0,"Low Risk"
DEL-10392,DRV-026,"2026-09-02 09:30:00",598,3.26,0,0,0,0,"Low Risk"
DEL-10434,DRV-026,"2026-09-02 09:33:00",8469,2.16,0,0,0,0,"Low Risk"
DEL-10474,DRV-026,"2026-09-02 09:53:00",22767,2.35,0,0,0,0,"Low Risk"
DEL-10481,DRV-026,"2026-09-02 09:57:00",6607,2.54,0,0,0,0,"Low Risk"
DEL-10574,DRV-026,"2026-09-02 10:08:00",21153,3.35,0,0,0,0,"Low Risk"
DEL-10746,DRV-026,"2026-09-02 10:34:00",7748,2.18,0,0,0,0,"Low Risk"
DEL-10759,DRV-026,"2026-09-02 10:48:00",1053,3.14,0,0,0,0,"Low Risk"
DEL-10817,DRV-026,"2026-09-02 11:04:00",22103,2.8,0,0,0,0,"Low Risk"
DEL-10846,DRV-026,"2026-09-02 11:08:00",6227,3.8,0,0,0,0,"Low Risk"
DEL-10864,DRV-026,"2026-09-02 11:20:00",15078,2.6,0,0,0,0,"Low Risk"
DEL-10868,DRV-026,"2026-09-02 11:24:00",3227,3.47,0,0,0,0,"Low Risk"
DEL-10963,DRV-026,"2026-09-02 11:33:00",3376,3.12,0,0,0,0,"Low Risk"
DEL-10980,DRV-026,"2026-09-02 11:43:00",24829,3.09,0,0,0,0,"Low Risk"
DEL-10052,DRV-027,"2026-09-02 08:06:00",19021,4.74,0,0,0,0,"Low Risk"
DEL-10331,DRV-027,"2026-09-02 08:25:00",7185,2.25,0,0,0,0,"Low Risk"
DEL-10367,DRV-027,"2026-09-02 08:36:00",15979,0.96,0,0,0,0,"Low Risk"
DEL-10506,DRV-027,"2026-09-02 08:45:00",9587,3.79,0,0,0,0,"Low Risk"
DEL-10795,DRV-027,"2026-09-02 09:07:00",24101,3.72,0,0,0,0,"Low Risk"
DEL-10836,DRV-027,"2026-09-02 09:14:00",17424,3.81,0,0,0,0,"Low Risk"
DEL-10858,DRV-027,"2026-09-02 09:20:00",22768,3.33,0,0,0,0,"Low Risk"
DEL-10916,DRV-027,"2026-09-02 09:31:00",23713,3.13,0,0,0,0,"Low Risk"
DEL-10021,DRV-028,"2026-09-02 08:14:00",13108,3.08,0,0,0,0,"Low Risk"
DEL-10117,DRV-028,"2026-09-02 08:26:00",17596,3.45,0,0,0,0,"Low Risk"
DEL-10265,DRV-028,"2026-09-02 08:32:00",1097,1.69,0,0,0,0,"Low Risk"
DEL-10302,DRV-028,"2026-09-02 08:40:00",15045,1.2,0,0,0,0,"Low Risk"
DEL-10340,DRV-028,"2026-09-02 08:53:00",9166,3.95,0,0,0,0,"Low Risk"
DEL-10408,DRV-028,"2026-09-02 09:00:00",2036,4.15,0,0,0,0,"Low Risk"
DEL-10528,DRV-028,"2026-09-02 09:14:00",5081,3.58,0,0,0,0,"Low Risk"
DEL-10541,DRV-028,"2026-09-02 09:16:00",8319,1.34,0,0,0,0,"Low Risk"
DEL-10542,DRV-028,"2026-09-02 09:27:00",20563,2.19,0,0,0,0,"Low Risk"
DEL-10611,DRV-028,"2026-09-02 09:37:00",5906,1.64,0,0,0,0,"Low Risk"
DEL-10775,DRV-028,"2026-09-02 10:00:00",10763,3.81,0,0,0,0,"Low Risk"
DEL-10821,DRV-028,"2026-09-02 10:04:00",9120,1.5,0,0,0,0,"Low Risk"
DEL-10850,DRV-028,"2026-09-02 10:19:00",23460,4.4,0,0,0,0,"Low Risk"
DEL-10924,DRV-028,"2026-09-02 10:25:00",11098,3.23,0,0,0,0,"Low Risk"
DEL-10935,DRV-028,"2026-09-02 10:27:00",4449,3.59,0,0,0,0,"Low Risk"
DEL-10063,DRV-029,"2026-09-02 08:12:00",14514,1.48,0,0,0,0,"Low Risk"
DEL-10092,DRV-029,"2026-09-02 08:14:00",24069,4.35,0,0,0,0,"Low Risk"
DEL-10165,DRV-029,"2026-09-02 08:27:00",11809,2.85,0,0,0,0,"Low Risk"
DEL-10170,DRV-029,"2026-09-02 08:37:00",15472,2.77,0,0,0,0,"Low Risk"
DEL-10202,DRV-029,"2026-09-02 08:52:00",12384,3.2,0,0,0,0,"Low Risk"
DEL-10234,DRV-029,"2026-09-02 08:59:00",7563,2.37,0,0,0,0,"Low Risk"
DEL-10271,DRV-029,"2026-09-02 09:02:00",8337,4.59,0,0,0,0,"Low Risk"
DEL-10334,DRV-029,"2026-09-02 09:17:00",3672,4.73,0,0,0,0,"Low Risk"
DEL-10354,DRV-029,"2026-09-02 09:23:00",5462,2.59,0,0,0,0,"Low Risk"
DEL-10478,DRV-029,"2026-09-02 09:38:00",10339,1.13,0,0,0,0,"Low Risk"
DEL-10567,DRV-029,"2026-09-02 09:40:00",13820,4.87,0,0,0,0,"Low Risk"
DEL-10572,DRV-029,"2026-09-02 09:45:00",18526,2.85,0,0,0,0,"Low Risk"
DEL-10637,DRV-029,"2026-09-02 09:53:00",11014,3.44,0,0,0,0,"Low Risk"
DEL-10734,DRV-029,"2026-09-02 10:06:00",22635,4.07,0,0,0,0,"Low Risk"
DEL-10903,DRV-029,"2026-09-02 10:17:00",18284,1.72,0,0,0,0,"Low Risk"
DEL-10906,DRV-029,"2026-09-02 10:25:00",9129,2.87,0,0,0,0,"Low Risk"
DEL-10926,DRV-029,"2026-09-02 10:37:00",13511,4.95,0,0,0,0,"Low Risk"
DEL-10947,DRV-029,"2026-09-02 10:44:00",8150,1.62,0,0,0,0,"Low Risk"
DEL-10978,DRV-029,"2026-09-02 10:57:00",16554,4.46,0,0,0,0,"Low Risk"
DEL-10981,DRV-029,"2026-09-02 11:05:00",1889,4.96,0,0,0,0,"Low Risk"
DEL-10983,DRV-029,"2026-09-02 11:13:00",10479,1.64,0,0,0,0,"Low Risk"
DEL-10071,DRV-030,"2026-09-02 08:08:00",7957,3.66,0,0,0,0,"Low Risk"
DEL-10120,DRV-030,"2026-09-02 08:26:00",22395,1.1,0,0,0,0,"Low Risk"
DEL-10192,DRV-030,"2026-09-02 08:43:00",5112,4.87,0,0,0,0,"Low Risk"
DEL-10197,DRV-030,"2026-09-02 08:56:00",10402,1.48,0,0,0,0,"Low Risk"
DEL-10391,DRV-030,"2026-09-02 09:15:00",18810,3.93,0,0,0,0,"Low Risk"
DEL-10429,DRV-030,"2026-09-02 09:23:00",20745,3.58,0,0,0,0,"Low Risk"
DEL-10466,DRV-030,"2026-09-02 09:38:00",7369,4.33,0,0,0,0,"Low Risk"
DEL-10667,DRV-030,"2026-09-02 10:00:00",23951,2.96,0,0,0,0,"Low Risk"
DEL-10696,DRV-030,"2026-09-02 10:08:00",13139,4.22,0,0,0,0,"Low Risk"
DEL-10777,DRV-030,"2026-09-02 10:18:00",10509,1.69,0,0,0,0,"Low Risk"
DEL-10788,DRV-030,"2026-09-02 10:33:00",1807,1.41,0,0,0,0,"Low Risk"
DEL-10847,DRV-030,"2026-09-02 10:45:00",775,2.57,0,0,0,0,"Low Risk"
DEL-10038,DRV-031,"2026-09-02 08:04:00",6739,3.61,0,0,0,0,"Low Risk"
DEL-10087,DRV-031,"2026-09-02 08:06:00",2886,4.52,0,0,0,0,"Low Risk"
DEL-10130,DRV-031,"2026-09-02 08:09:00",19819,4.96,0,0,0,0,"Low Risk"
DEL-10134,DRV-031,"2026-09-02 08:21:00",11664,1.98,0,0,0,0,"Low Risk"
DEL-10135,DRV-031,"2026-09-02 08:23:00",2641,1.26,0,0,0,0,"Low Risk"
DEL-10211,DRV-031,"2026-09-02 08:27:00",12363,2.84,0,0,0,0,"Low Risk"
DEL-10225,DRV-031,"2026-09-02 08:40:00",4046,1.52,0,0,0,0,"Low Risk"
DEL-10281,DRV-031,"2026-09-02 08:49:00",5047,2.81,0,0,0,0,"Low Risk"
DEL-10289,DRV-031,"2026-09-02 09:01:00",13177,3.83,0,0,0,0,"Low Risk"
DEL-10346,DRV-031,"2026-09-02 09:09:00",5380,2.3,0,0,0,0,"Low Risk"
DEL-10458,DRV-031,"2026-09-02 09:16:00",12333,3.91,0,0,0,0,"Low Risk"
DEL-10664,DRV-031,"2026-09-02 09:32:00",21287,2.97,0,0,0,0,"Low Risk"
DEL-10721,DRV-031,"2026-09-02 09:54:00",6306,3.93,0,0,0,0,"Low Risk"
DEL-10796,DRV-031,"2026-09-02 10:09:00",5783,1,0,0,0,0,"Low Risk"
DEL-10801,DRV-031,"2026-09-02 10:18:00",6089,3.38,0,0,0,0,"Low Risk"
DEL-10809,DRV-031,"2026-09-02 10:32:00",12992,2.69,0,0,0,0,"Low Risk"
DEL-10875,DRV-031,"2026-09-02 10:45:00",3434,2.49,0,0,0,0,"Low Risk"
DEL-10877,DRV-031,"2026-09-02 10:56:00",23036,2.24,0,0,0,0,"Low Risk"
DEL-10890,DRV-031,"2026-09-02 11:04:00",8694,1.57,0,0,0,0,"Low Risk"
DEL-10037,DRV-032,"2026-09-02 08:15:00",4835,1.97,0,0,0,0,"Low Risk"
DEL-10147,DRV-032,"2026-09-02 08:24:00",20096,3.97,0,0,0,0,"Low Risk"
DEL-10151,DRV-032,"2026-09-02 08:34:00",15901,2.32,0,0,0,0,"Low Risk"
DEL-10156,DRV-032,"2026-09-02 08:42:00",2191,3.18,0,0,0,0,"Low Risk"
DEL-10214,DRV-032,"2026-09-02 08:52:00",15034,2.27,0,0,0,0,"Low Risk"
DEL-10337,DRV-032,"2026-09-02 09:07:00",13385,4.86,0,0,0,0,"Low Risk"
DEL-10457,DRV-032,"2026-09-02 09:16:00",5979,2.65,0,0,0,0,"Low Risk"
DEL-10459,DRV-032,"2026-09-02 09:24:00",6907,1.55,0,0,0,0,"Low Risk"
DEL-10583,DRV-032,"2026-09-02 09:40:00",19035,2.52,0,0,0,0,"Low Risk"
DEL-10597,DRV-032,"2026-09-02 09:48:00",6208,1.88,0,0,0,0,"Low Risk"
DEL-10688,DRV-032,"2026-09-02 09:59:00",23051,1.91,0,0,0,0,"Low Risk"
DEL-10707,DRV-032,"2026-09-02 10:12:00",11342,2.96,0,0,0,0,"Low Risk"
DEL-10710,DRV-032,"2026-09-02 10:21:00",1082,2.64,0,0,0,0,"Low Risk"
DEL-10957,DRV-032,"2026-09-02 10:49:00",17918,1.77,0,0,0,0,"Low Risk"
DEL-10995,DRV-032,"2026-09-02 10:54:00",18309,1.97,0,0,0,0,"Low Risk"
DEL-10026,DRV-033,"2026-09-02 08:13:00",5508,3.18,0,0,0,0,"Low Risk"
DEL-10050,DRV-033,"2026-09-02 08:23:00",6589,3.57,0,0,0,0,"Low Risk"
DEL-10315,DRV-033,"2026-09-02 08:29:00",7085,4.18,0,0,0,0,"Low Risk"
DEL-10333,DRV-033,"2026-09-02 08:37:00",10956,1.46,0,0,0,0,"Low Risk"
DEL-10348,DRV-033,"2026-09-02 08:47:00",17943,2.93,0,0,0,0,"Low Risk"
DEL-10388,DRV-033,"2026-09-02 08:58:00",18085,2.27,0,0,0,0,"Low Risk"
DEL-10390,DRV-033,"2026-09-02 09:05:00",2323,3.07,0,0,0,0,"Low Risk"
DEL-10453,DRV-033,"2026-09-02 09:07:00",1360,3.2,0,0,0,0,"Low Risk"
DEL-10531,DRV-033,"2026-09-02 09:20:00",13336,4.15,0,0,0,0,"Low Risk"
DEL-10537,DRV-033,"2026-09-02 09:29:00",14379,1.35,0,0,0,0,"Low Risk"
DEL-10563,DRV-033,"2026-09-02 09:49:00",13422,2.82,0,0,0,0,"Low Risk"
DEL-10640,DRV-033,"2026-09-02 09:52:00",17679,1.73,0,0,0,0,"Low Risk"
DEL-10783,DRV-033,"2026-09-02 10:03:00",13501,3.64,0,0,0,0,"Low Risk"
DEL-10922,DRV-033,"2026-09-02 10:25:00",5683,4.72,0,0,0,0,"Low Risk"
DEL-10929,DRV-033,"2026-09-02 10:28:00",19230,1.12,0,0,0,0,"Low Risk"
DEL-10941,DRV-033,"2026-09-02 10:32:00",23367,2.92,0,0,0,0,"Low Risk"
DEL-10961,DRV-033,"2026-09-02 10:45:00",2531,4.49,0,0,0,0,"Low Risk"
DEL-10244,DRV-034,"2026-09-02 08:13:00",10667,2.01,0,0,0,0,"Low Risk"
DEL-10299,DRV-034,"2026-09-02 08:23:00",3207,1.32,0,0,0,0,"Low Risk"
DEL-10323,DRV-034,"2026-09-02 08:38:00",3084,3.56,0,0,0,0,"Low Risk"
DEL-10356,DRV-034,"2026-09-02 08:52:00",11151,3.04,0,0,0,0,"Low Risk"
DEL-10389,DRV-034,"2026-09-02 09:06:00",22791,1.38,0,0,0,0,"Low Risk"
DEL-10477,DRV-034,"2026-09-02 09:12:00",16102,3.93,0,0,0,0,"Low Risk"
DEL-10554,DRV-034,"2026-09-02 09:21:00",13637,4.48,0,0,0,0,"Low Risk"
DEL-10560,DRV-034,"2026-09-02 09:31:00",14256,4.88,0,0,0,0,"Low Risk"
DEL-10622,DRV-034,"2026-09-02 09:44:00",18047,3.24,0,0,0,0,"Low Risk"
DEL-10624,DRV-034,"2026-09-02 09:55:00",22701,1.48,0,0,0,0,"Low Risk"
DEL-10629,DRV-034,"2026-09-02 09:58:00",905,1.44,0,0,0,0,"Low Risk"
DEL-10789,DRV-034,"2026-09-02 10:03:00",9461,3.3,0,0,0,0,"Low Risk"
DEL-10828,DRV-034,"2026-09-02 10:12:00",23556,3.1,0,0,0,0,"Low Risk"
DEL-10911,DRV-034,"2026-09-02 10:24:00",1934,4.51,0,0,0,0,"Low Risk"
DEL-10919,DRV-034,"2026-09-02 10:37:00",19178,3.26,0,0,0,0,"Low Risk"
DEL-10008,DRV-035,"2026-09-02 08:12:00",12903,4.45,0,0,0,0,"Low Risk"
DEL-10077,DRV-035,"2026-09-02 08:27:00",24812,2.49,0,0,0,0,"Low Risk"
DEL-10098,DRV-035,"2026-09-02 08:39:00",2540,2.54,0,0,0,0,"Low Risk"
DEL-10118,DRV-035,"2026-09-02 08:49:00",15732,2.29,0,0,0,0,"Low Risk"
DEL-10132,DRV-035,"2026-09-02 09:14:00",1991,3.81,0,0,0,0,"Low Risk"
DEL-10144,DRV-035,"2026-09-02 09:20:00",5382,1.33,0,0,0,0,"Low Risk"
DEL-10199,DRV-035,"2026-09-02 09:33:00",15364,3.35,0,0,0,0,"Low Risk"
DEL-10295,DRV-035,"2026-09-02 09:40:00",1699,2.1,0,0,0,0,"Low Risk"
DEL-10374,DRV-035,"2026-09-02 09:50:00",4897,2.1,0,0,0,0,"Low Risk"
DEL-10398,DRV-035,"2026-09-02 10:04:00",4672,4.37,0,0,0,0,"Low Risk"
DEL-10484,DRV-035,"2026-09-02 10:06:00",11181,1.54,0,0,0,0,"Low Risk"
DEL-10496,DRV-035,"2026-09-02 10:15:00",15485,3.24,0,0,0,0,"Low Risk"
DEL-10538,DRV-035,"2026-09-02 10:24:00",5503,2.23,0,0,0,0,"Low Risk"
DEL-10582,DRV-035,"2026-09-02 10:34:00",13033,2.92,0,0,0,0,"Low Risk"
DEL-10730,DRV-035,"2026-09-02 10:43:00",14340,1.09,0,0,0,0,"Low Risk"
DEL-10806,DRV-035,"2026-09-02 11:07:00",4350,3.6,0,0,0,0,"Low Risk"
DEL-10811,DRV-035,"2026-09-02 11:14:00",6693,3.31,0,0,0,0,"Low Risk"
DEL-10951,DRV-035,"2026-09-02 11:29:00",18405,3.18,0,0,0,0,"Low Risk"
DEL-10022,DRV-036,"2026-09-02 08:06:00",876,3.75,0,0,0,0,"Low Risk"
DEL-10043,DRV-036,"2026-09-02 08:07:00",21869,1.84,0,0,0,0,"Low Risk"
DEL-10058,DRV-036,"2026-09-02 08:08:00",22237,1.98,0,0,0,0,"Low Risk"
DEL-10093,DRV-036,"2026-09-02 08:18:00",5715,2.85,0,0,0,0,"Low Risk"
DEL-10193,DRV-036,"2026-09-02 08:31:00",13429,3.14,0,0,0,0,"Low Risk"
DEL-10196,DRV-036,"2026-09-02 08:42:00",20491,3.6,0,0,0,0,"Low Risk"
DEL-10222,DRV-036,"2026-09-02 08:55:00",22454,2.4,0,0,0,0,"Low Risk"
DEL-10254,DRV-036,"2026-09-02 09:01:00",24712,4.65,0,0,0,0,"Low Risk"
DEL-10275,DRV-036,"2026-09-02 09:14:00",23811,2.13,0,0,0,0,"Low Risk"
DEL-10283,DRV-036,"2026-09-02 09:28:00",20451,1.43,0,0,0,0,"Low Risk"
DEL-10314,DRV-036,"2026-09-02 09:39:00",10328,4.16,0,0,0,0,"Low Risk"
DEL-10317,DRV-036,"2026-09-02 09:45:00",3325,2.59,0,0,0,0,"Low Risk"
DEL-10368,DRV-036,"2026-09-02 09:59:00",5675,2.91,0,0,0,0,"Low Risk"
DEL-10412,DRV-036,"2026-09-02 10:08:00",13227,1.81,0,0,0,0,"Low Risk"
DEL-10422,DRV-036,"2026-09-02 10:19:00",19477,2.19,0,0,0,0,"Low Risk"
DEL-10610,DRV-036,"2026-09-02 10:34:00",3550,3.81,0,0,0,0,"Low Risk"
DEL-10705,DRV-036,"2026-09-02 10:48:00",20583,3.57,0,0,0,0,"Low Risk"
DEL-10708,DRV-036,"2026-09-02 10:54:00",13714,2.8,0,0,0,0,"Low Risk"
DEL-10711,DRV-036,"2026-09-02 11:08:00",3478,4.55,0,0,0,0,"Low Risk"
DEL-10712,DRV-036,"2026-09-02 11:21:00",22502,2.43,0,0,0,0,"Low Risk"
DEL-10726,DRV-036,"2026-09-02 11:32:00",7082,3.76,0,0,0,0,"Low Risk"
DEL-10735,DRV-036,"2026-09-02 11:34:00",17241,3.81,0,0,0,0,"Low Risk"
DEL-10741,DRV-036,"2026-09-02 11:40:00",5773,1,0,0,0,0,"Low Risk"
DEL-10816,DRV-036,"2026-09-02 11:52:00",8815,4.07,0,0,0,0,"Low Risk"
DEL-10819,DRV-036,"2026-09-02 11:56:00",22931,1.66,0,0,0,0,"Low Risk"
DEL-10879,DRV-036,"2026-09-02 12:06:00",13991,2.59,0,0,0,0,"Low Risk"
DEL-10894,DRV-036,"2026-09-02 12:09:00",8800,1.83,0,0,0,0,"Low Risk"
DEL-10901,DRV-036,"2026-09-02 12:24:00",11880,1.06,0,0,0,0,"Low Risk"
DEL-10029,DRV-037,"2026-09-02 08:06:00",3306,4.27,0,0,0,0,"Low Risk"
DEL-10076,DRV-037,"2026-09-02 08:12:00",1954,1.08,0,0,0,0,"Low Risk"
DEL-10088,DRV-037,"2026-09-02 08:16:00",23318,2.56,0,0,0,0,"Low Risk"
DEL-10114,DRV-037,"2026-09-02 08:27:00",11877,3.65,0,0,0,0,"Low Risk"
DEL-10232,DRV-037,"2026-09-02 08:39:00",2223,4.06,0,0,0,0,"Low Risk"
DEL-10241,DRV-037,"2026-09-02 08:54:00",13752,2.18,0,0,0,0,"Low Risk"
DEL-10255,DRV-037,"2026-09-02 09:00:00",11035,2.99,0,0,0,0,"Low Risk"
DEL-10286,DRV-037,"2026-09-02 09:02:00",5204,1.07,0,0,0,0,"Low Risk"
DEL-10443,DRV-037,"2026-09-02 09:15:00",13251,2.55,0,0,0,0,"Low Risk"
DEL-10525,DRV-037,"2026-09-02 09:29:00",21799,2.59,0,0,0,0,"Low Risk"
DEL-10547,DRV-037,"2026-09-02 09:44:00",16757,1.24,0,0,0,0,"Low Risk"
DEL-10548,DRV-037,"2026-09-02 09:57:00",5654,4.56,0,0,0,0,"Low Risk"
DEL-10553,DRV-037,"2026-09-02 10:01:00",16950,1.73,0,0,0,0,"Low Risk"
DEL-10631,DRV-037,"2026-09-02 10:13:00",9874,4.49,0,0,0,0,"Low Risk"
DEL-10658,DRV-037,"2026-09-02 10:22:00",11744,3.76,0,0,0,0,"Low Risk"
DEL-10709,DRV-037,"2026-09-02 10:29:00",16833,1.47,0,0,0,0,"Low Risk"
DEL-10744,DRV-037,"2026-09-02 10:43:00",2888,3.14,0,0,0,0,"Low Risk"
DEL-10758,DRV-037,"2026-09-02 10:47:00",8975,2.83,0,0,0,0,"Low Risk"
DEL-10785,DRV-037,"2026-09-02 10:53:00",22107,4.78,0,0,0,0,"Low Risk"
DEL-10790,DRV-037,"2026-09-02 11:07:00",21919,3.26,0,0,0,0,"Low Risk"
DEL-10934,DRV-037,"2026-09-02 11:20:00",2332,4.48,0,0,0,0,"Low Risk"
DEL-10937,DRV-037,"2026-09-02 11:25:00",16962,1.56,0,0,0,0,"Low Risk"
DEL-10940,DRV-037,"2026-09-02 11:34:00",18461,1.32,0,0,0,0,"Low Risk"
DEL-10083,DRV-038,"2026-09-02 08:14:00",11059,2.79,0,0,0,0,"Low Risk"
DEL-10103,DRV-038,"2026-09-02 08:24:00",1388,1.54,0,0,0,0,"Low Risk"
DEL-10126,DRV-038,"2026-09-02 08:39:00",18636,2.75,0,0,0,0,"Low Risk"
DEL-10352,DRV-038,"2026-09-02 08:41:00",17678,1.58,0,0,0,0,"Low Risk"
DEL-10488,DRV-038,"2026-09-02 08:48:00",4889,1.92,0,0,0,0,"Low Risk"
DEL-10598,DRV-038,"2026-09-02 08:55:00",12898,1.52,0,0,0,0,"Low Risk"
DEL-10729,DRV-038,"2026-09-02 09:06:00",22361,3.72,0,0,0,0,"Low Risk"
DEL-10780,DRV-038,"2026-09-02 09:21:00",19834,3.22,0,0,0,0,"Low Risk"
DEL-10802,DRV-038,"2026-09-02 09:25:00",6459,1.69,0,0,0,0,"Low Risk"
DEL-10834,DRV-038,"2026-09-02 09:40:00",16293,1.27,0,0,0,0,"Low Risk"
DEL-10986,DRV-038,"2026-09-02 09:49:00",23310,2.55,0,0,0,0,"Low Risk"
DEL-10996,DRV-038,"2026-09-02 10:03:00",15368,1.33,0,0,0,0,"Low Risk"
DEL-10122,DRV-039,"2026-09-02 08:08:00",9552,3.07,0,0,0,0,"Low Risk"
DEL-10148,DRV-039,"2026-09-02 08:22:00",3492,5.03,0,0,0,0,"Low Risk"
DEL-10216,DRV-039,"2026-09-02 08:30:00",15367,1.35,0,0,0,0,"Low Risk"
DEL-10224,DRV-039,"2026-09-02 08:35:00",3894,1.59,0,0,0,0,"Low Risk"
DEL-10274,DRV-039,"2026-09-02 08:47:00",8692,4.41,0,0,0,0,"Low Risk"
DEL-10300,DRV-039,"2026-09-02 08:56:00",6413,2.26,0,0,0,0,"Low Risk"
DEL-10373,DRV-039,"2026-09-02 09:09:00",11478,4.93,0,0,0,0,"Low Risk"
DEL-10462,DRV-039,"2026-09-02 09:30:00",7081,1.74,0,0,0,0,"Low Risk"
